id,name,timestamp,rssi
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:34,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:39,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:44,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:49,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:54,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:11:59,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:04,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:09,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:14,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:19,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:24,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:29,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:34,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:39,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:44,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:49,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:12:55,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:00,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:05,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:10,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:15,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:20,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:25,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:30,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:35,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:40,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:45,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:50,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:13:55,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:00,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:05,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:10,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:15,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:20,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:25,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:30,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:35,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:40,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:45,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:50,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:14:55,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:00,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:05,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:10,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:15,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:20,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:25,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:30,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:35,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:40,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:45,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:50,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:15:55,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:00,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:06,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:11,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:16,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:21,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:26,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:31,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:36,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:41,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:46,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:51,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:16:56,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:01,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:06,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:11,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:16,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:21,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:26,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:31,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:36,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:41,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:46,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:51,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:17:56,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:01,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:06,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:11,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:16,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:21,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:26,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:31,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:36,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:41,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:46,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:51,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:18:56,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:01,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:06,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:12,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:17,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:22,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:27,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:32,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:37,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:42,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:47,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:52,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:19:57,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:02,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:07,-76
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:12,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:17,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:22,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:27,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:32,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:37,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:42,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:47,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:52,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:20:57,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:02,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:07,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:12,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:17,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:22,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:27,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:32,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:37,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:42,-86
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:47,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:52,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:21:57,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:02,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:07,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:12,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:17,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:22:23,-75
